Medicine_ID,Counterfeit_Sales
KNX65,3053.414033687926
CJQ14,3450.1575309966197
DLH42,4709.037652766809
OLD10,1116.6456804572247
EEG76,1011.3019372052368
TKG19,1945.5239058990537
KAF29,2644.825412096841
VZK61,3896.760643043873
THL13,2596.1344403975477
VFT71,1838.1066985133102
KTS65,3149.184551039818
UTN77,-341.9525779018963
XXE14,2028.2247760669106
MSJ80,3981.9007910329487
DIX98,1606.862334017388
YOC67,1436.4979033173352
WVX10,3093.4583654643343
ZLS67,175.27430580507752
RXK11,1537.920410032771
GLS37,781.0818207650377
YYN48,3489.820793784448
MZW14,3198.674180281924
CNO62,2581.23745944402
BDC33,1664.3513490459695
UOI59,4263.76939711607
JCP13,2242.0116034909997
IKQ41,1150.182799173812
OVU58,686.5740677256521
PYC12,1771.8043934374534
COH93,1217.4556717466148
RDC11,1095.0204514374093
OJS40,1985.6652775151101
ROJ11,2538.734184570979
HAQ14,1197.0063678057882
QUR48,1137.8967276185624
VKX48,2569.0771041318076
IPR12,4077.0741835695603
GMI62,4364.374940031517
QTJ15,3778.365868737759
ARR74,3852.2466584313884
QQK28,2585.582230282801
CKE54,974.6735119051614
TNC52,1280.9390234891746
RZV10,1404.045118936645
IYE11,-121.98870066200465
XAG62,1760.1560575560245
VPX10,1188.6014718996373
MRS69,836.0467399881377
IRM25,1374.4097635153787
KFT87,1512.8864335969906
KFT87,1797.8211749338539
IZT30,2744.8899298944057
UYQ40,867.0692142731732
FBW60,1923.7953694130497
MKR14,1639.773360567762
OAO12,2550.712050658332
AQW42,4242.619805891143
RCA58,2900.831165398554
TNC52,2878.281123970484
HLD43,2317.1999570878884
AJM90,3877.93833515733
XHP14,559.4528518547478
APE89,3179.7421785951674
HTO82,2540.3091525272757
RFR49,3190.7015379028276
QHL12,1157.5490481127042
ADO13,5681.352024582251
WCQ91,2953.8862632084288
PNU88,4089.758360322879
TTV54,3123.328175300426
EOF58,830.3542820386854
XVN59,514.8474364382131
FFG32,3143.584295831022
ELY14,3831.2299471656647
BKR48,2209.5148377362543
JBP32,1879.6485541359552
EVN95,4378.80784083867
KGF12,1378.312663524868
LOS50,2821.234106957299
RLS13,2525.7137092912767
QPF16,2617.773768275474
ZOJ13,3095.4454252088485
WGC12,3068.525264890533
GWC40,1582.8838575484938
GZY85,3063.5772035566188
DXJ52,2073.441369875279
BGU29,3990.479486614198
MYA10,3344.58643660109
EVB28,2595.4836951684943
UQI78,2877.633084963952
ZAM11,1701.1283753834944
DBJ11,3936.7296951351004
YOJ46,1393.5040608093052
FSJ13,2542.4852590908035
RWD64,1462.6394440143856
SRT14,3244.7725914466005
UCM12,1659.6393011022244
HSZ90,4058.2547326028393
HCI51,951.448748175842
IAU19,1658.5840322891045
ZQK44,1005.073480046691
TZF64,171.6993422970741
THU10,1335.0889065935953
QUY11,1804.6413067175586
BAX62,675.5261771782605
KKJ43,1583.7780096472584
RHR86,3030.7597985736634
OOB26,889.0712127324759
MRS69,2201.453516471212
YUE24,2380.5037370204027
RXG14,2214.8049670728783
IYX45,1098.4282627494047
FIH14,1899.0832025311515
ATT10,4152.0514015274675
DCV26,2125.983287338597
UAS12,959.5057304867526
YQV21,4089.7455838939936
GSN53,2404.169444890135
ZXN29,1826.9924152303734
ENH17,2990.328067045187
SLY12,2650.0766947543007
KXG14,2076.9038231873305
DIA66,969.7944791365321
OAY27,2000.1227076818132
DXX87,2945.315835982633
OKH95,2515.3838177213524
SYQ15,833.8587839395498
TOK11,2530.1237007136583
MEF33,2685.933330868627
ZOJ13,4467.986405457827
ZTE88,1896.5912608090966
IEW96,997.1262788392189
BJE52,2506.7165601438946
OTC46,3004.7251535381142
UBT47,-443.920147940494
OLD10,3080.1206796871957
XDH81,3520.2232807097485
APX64,1902.3704116519548
FMT10,4268.659259367896
FTY40,1001.2322221473726
HFF15,1307.8261752372932
DRY11,1504.0522642354192
MKR14,4914.524427501254
RZH55,1006.8414179687904
OJT30,-954.8848229728032
YAA14,1951.802254560434
WEX14,1174.669498736713
KKK25,1761.3508855370292
SWG81,-426.6936019567825
TLK62,3273.560725654051
NSG12,2013.0548865125415
FRD35,2007.4813079704427
QDC31,1271.843419328348
GKI48,1878.780991926023
UTM98,4431.254361824349
TLK62,1224.4778585627275
CJZ63,1630.5960118371495
XWX56,253.41698047386575
DLV10,1896.7974460687133
SES94,3434.416959514409
KVS72,1749.2458999026876
XNT10,2068.662635393013
URG12,2218.603006428652
IPC15,2791.093262222837
LKT15,2979.247916169819
SZA88,3590.677866694004
HIQ11,198.31751892447954
JYY11,3276.3195091526923
GWH45,779.2992122115577
KTS65,2997.777678059526
JTW13,1489.5579447386021
LIC37,2982.105598397212
VMP31,-93.64502257363591
WCQ91,3093.8059900759577
NTE48,4241.481021891428
VYB31,2538.3105296483104
NCN85,2073.086585126749
ASG22,4178.809450283594
KXV82,4303.797867797242
VFH85,3088.1216824135236
NFO12,4048.083231889254
UQE10,3494.7558269665037
SPZ10,1593.2159811252654
TUT39,500.8210884002465
JDT14,3125.1833255973797
NDP41,1248.3206766129213
HWG64,2856.000140929892
ACW12,3738.647799128096
PJX11,2455.679552269442
MVI14,339.6450354505005
TZV99,3985.2302935922467
IIG27,878.2071006279407
SFQ33,1140.3389104864614
HJY10,-938.5733652511688
YZE70,2421.7011105600777
NUY94,698.5593865318708
QFD24,5673.611005044868
INK89,2130.5540789583415
RWD64,1375.9882880835792
OUT45,2489.235880767996
USU11,3369.884308242296
IEA75,2356.5476779141636
EBV12,1680.0205466816963
IDG55,-365.47324642746634
MDI34,-1088.8588336605842
PYC12,-298.27706729310927
HZM67,908.4118447470216
PRU10,1139.2949597858844
HIQ11,2057.2550201958816
KBR19,3145.689020201433
QKH44,851.1934824754635
KSA50,1954.875732135065
OSH14,2124.362822586969
DKR87,1902.507316777313
ZKH72,2946.299270683394
QHL12,3193.820425181865
OHK62,1252.1254266430426
DZC65,-793.9142533677568
BCT83,2745.278785006603
YPS49,3343.889723007366
ASG22,2877.801760791969
QEF34,3469.040359341339
UOA58,936.5243300685252
EXZ14,2608.702207900802
ALR41,1464.9261798991602
LLH93,5158.408738176093
MIP41,4526.645838057946
YZF96,2670.409159813792
WAQ97,950.9372464165037
EOX12,2321.8946835195798
YNH71,4122.575467099372
RRA15,2625.500246462822
KGC13,3904.8690175998368
GRU16,2780.8768861864423
KKK25,1856.1174704775212
PYE12,3840.0244593269967
WWF98,2129.6644271859245
ZMR15,1128.8325382187506
OOB26,-1070.7046694865535
VKW64,3048.79266525129
AWN68,2644.1985413195657
RMF83,4480.520185389287
LHC12,674.3344958871237
VQW12,1497.018788033051
ANV76,2316.5501797510287
CZV11,2062.456700456319
ELK66,2650.66399870613
XRI86,2349.781235924841
DIR24,1098.250585855472
FKP21,1568.8803434671854
JNE88,3765.694510307229
YFI46,725.379404845577
GVZ23,1004.8922702131804
MPG14,3774.195960917518
BFA10,3869.9014780186003
KKC12,5539.615827207095
GTU11,3562.3272479941884
XRY13,2199.090611051255
ESB61,1675.6985689571268
TNK24,1609.8951533244865
GRD25,2597.3075124564652
WAQ97,991.8645931731298
RCT12,2380.8624166539444
LGB10,3175.6914758100243
DOD12,734.669693926246
XVT88,4058.060737379296
ORS21,3130.86496460016
LHB99,3153.137649859725
JHT69,1526.1278942402687
UOA58,911.6294586713134
XBP87,4109.608280553992
UFE10,4153.862242758987
KVS72,1756.094077798305
NXQ22,59.25731675304672
QUH78,3844.91772993149
YSA54,3144.0723651897365
NDP41,1139.5523053476131
DAD76,2472.625182396523
UAS12,882.9336658268999
UMO34,5273.385820116906
YAO11,2946.211650703391
UMC12,3268.9765441129116
ZUC11,-70.28296965674627
QQZ11,3154.9716817802946
VNK13,2437.891642442208
GCD72,849.2589909462995
ZVH10,1756.9863066293624
JBC11,2192.47347614014
UQI78,2839.937343722312
MPG14,3494.778122660718
ZNR36,1867.9061889511436
GAA13,2896.2924125875224
SVQ36,2847.143611540845
GUA99,1738.4498476419376
MDT12,2124.3051463094093
XJA26,1360.453774227638
DOS34,4267.236244317033
CXN95,4040.613825482656
MKO99,-492.0291283911369
XNT10,1946.3353811827756
CZV11,2166.5940511522926
MEF73,911.206340927469
EOX12,2465.69577583286
JJZ12,2277.0138059410315
TVS63,2414.1231134639684
TMZ13,2236.7076147691173
XQB11,2117.5918611364095
RSY89,692.1771334711943
PYY23,1763.9085913097342
ZJZ12,1268.8363795691778
RMM57,3748.8352247209436
HIM13,1806.2617718613292
FCJ12,718.0702456182009
HSB92,2052.5272363285335
LYL11,919.5764485315403
KEB73,1462.4280004858474
DOY13,1812.4422673329905
NSG12,1976.4723643378716
SLH10,1210.1419682372493
KZY10,1857.1209033643759
KQB34,746.1176103953364
TMZ19,3993.5570984556402
YOV13,1363.5644318353122
KUD34,2800.514145419927
LHB99,3456.866666755156
WGC12,3016.3769173604146
CEI26,2439.7175429634844
IKW10,4215.1101882655275
IHP10,3166.286238397901
ZVH10,2075.3044008144434
BAX62,-1235.2526917565847
VUP73,1841.8541801757729
GMN17,-181.19266629038458
EJJ98,2374.309843320336
SZL68,2940.8076884993193
KQB14,2348.668717382598
PPX45,1061.843877699817
OIX75,1636.3492978929721
UBN10,205.00314423052095
OZD18,4187.139793185805
NUW49,2223.9348801454503
DPL20,803.1198872212208
SWI46,2464.9957983158183
OVU58,986.1691391678096
WBN96,3324.2562191787442
FES30,1585.5207511457152
IBE74,957.9171791775411
CQK14,1409.9239720696437
SAS13,3036.3221997955857
AIR10,1754.1285880476294
RCT12,2740.0213554092948
EGJ70,2258.849560416292
UJM11,4037.2886357299444
LVI11,906.0951572468712
YJC10,2950.9268953614096
STK69,2774.045290617233
RCG12,2963.0257968729434
DPT13,1701.4715808355263
AKE16,3312.5672832724476
ZGG52,240.2666734094825
QBV12,2342.980716626214
OIF72,756.7544642219516
DSY84,1932.687239558676
MKK14,604.0241257688222
ZCH56,2048.1555023698957
NJZ80,3924.0464649166966
YLU79,974.2729362738144
UQC15,3038.794992955556
QGH13,1573.7970319583967
LFG35,1038.1345601324656
GSR10,1922.4112317895383
CXN95,3680.240521297432
SAD14,2894.680015658602
HIM13,1451.8324795255928
DAM28,3671.3359211740467
IYQ61,723.8468441415719
WVJ47,2401.754640530258
YQO80,2334.0563740246394
FWU13,3800.4353980717237
VLR87,4650.814630181365
KJO95,-195.32654987385143
YMU12,-69.57540916387353
KSO48,4621.448809800153
JVG23,1275.7917554007656
UQC15,4353.03467746051
NKD77,2588.0525245271688
PNT79,585.3403737019412
IBB12,3252.403261625398
NDP41,2508.3317200177776
UNO12,-825.8138779782146
JLR10,2649.1304853743527
FTE97,2953.6193171339246
RKO79,2929.067072850101
AHD74,4239.6615766576215
TUA11,768.7376758871799
DFL12,3359.591946936626
SRC13,4223.884402143953
CNO62,2431.3877009841563
VTP18,67.67480102034739
ENI41,2379.341496728308
GKR83,1074.8787978303224
GZY97,2751.6912881326175
YUP11,2692.391321398394
ZGW12,1514.5352626198844
ZGG52,2184.5385540482634
YBZ14,2089.9873025182746
MUE19,4234.41225781456
YJY59,3808.0967930410147
SVE76,2123.360241001537
BGC59,2069.1515893035953
MQO56,756.5021043334425
DVZ11,2946.3789343499298
XPL78,1873.8041258958165
ZEE32,4085.7790655514614
NOR77,4600.831276398847
UAV72,1520.4530415115005
RKO79,3075.219810338912
PNU88,3840.562877398211
GRU16,1117.083888437806
GKD13,394.27962082351564
ALR41,1492.1994219390926
BDC33,3049.0740355223847
UBT47,1582.8526602463653
XRU43,3170.883610256468
PXU66,2531.0067115101824
MII51,1364.28845079947
DCB19,3672.955663798483
QJS12,2527.231198691789
XZA11,3165.366411045255
VIQ13,2199.9326543508337
OMI11,4300.288293556354
SSW11,2477.2266963237144
ZIV91,2227.1905586801463
RHS94,2385.242642929777
YFI46,690.3533865055706
VNP14,3787.042536780084
IGQ78,1656.1252941745172
ADO13,4239.121854816272
LKG52,1973.3284905664518
IKW10,2221.0147963205786
KTS65,2686.302157615503
QRB67,2730.841208455973
OZD18,2867.1276675047093
TNC52,3252.9622008230276
EOA13,4194.624440573103
FCF11,2145.6494316726116
LCH20,445.35789223844677
ZSC82,2847.973008454423
MEF33,2980.160229519422
ZLP33,3199.333974562824
VQU85,1456.6552481584258
DUY39,991.6761074836195
YYN48,3635.921966873917
EGU28,3378.2678783088777
EWF75,2839.0409296272774
ZKQ11,1543.116684521073
RQL15,1579.0860697817907
KBR19,4562.4677865118265
CCH19,753.4168359317384
JTW13,2930.3961853578917
YEY91,2306.5012137758836
APX13,4160.578931954085
WTA87,3765.3739014325924
JBP32,1793.496481941791
IMW22,4264.595382521549
GPT11,2403.113365838512
TQS13,876.1414029234661
WEA21,1859.4477513505444
CWT37,4096.425111540917
IEB77,-730.9864918256067
JXN83,3259.576163930787
UYH58,969.0846312450701
MUE19,4261.410067893195
TTM88,3095.5395035558654
DPF60,-336.4603376656963
WWX99,3740.582487764688
IZD14,1072.5613381523779
DZQ18,625.066077856744
CSM50,1823.9117810501957
ESB61,1992.309726715117
SFC11,1299.140286955241
CQZ29,1330.0553909832993
WDW84,614.3200256133671
IUR77,4149.318070457828
ASG22,878.2625440569202
QYH11,1399.8830445049841
KAY10,3758.4622730145775
HQU11,3966.925458594706
ZVR52,2116.1729248842157
BNU14,3574.5271347475004
ORS21,1164.044710894321
YOV13,1767.3020571067607
HTY10,1081.0658842028654
KKC12,4078.335143119851
ALQ91,653.9058790322031
CTA35,3131.159717206327
IZT30,923.2145301762923
LME51,1241.791240069045
TVD11,3376.8921006674987
ZKO55,-64.49433338507805
FPR69,4328.047910006171
NSF70,2054.086801181426
YYJ78,-1148.8419401533965
SRC13,4360.834554428562
QAE90,2473.7670061812746
URV12,2583.9847209874924
WVJ47,2813.8001539942934
IEW96,797.6859450992524
OTC46,1588.5651534951012
BCT83,-547.8160836447221
ZFZ28,3736.9140628796054
OLD10,2755.208177864441
ROJ11,2390.413845892351
MYA10,4819.335671843239
ALV12,3312.644269228988
YBM44,1928.0192952342377
PNK10,2128.4090258296037
YJM13,4319.699882036402
UIR34,1680.9075173516958
LLI13,3521.228639024563
WJU16,925.4632594496125
NDP41,1141.1324476584573
JXC75,1383.440541983701
YQL23,1685.862790349091
SGZ11,2092.514996345127
VOR91,2537.9190188611014
IOG99,2238.6486792734418
URV12,2262.5464560395535
NPE65,3847.5817253907276
KGC13,3877.654806328425
CWT37,4151.510068476744
HQU11,5652.659019795117
JHP96,752.3529692863008
EHR84,-252.30748726609983
EWF75,2966.041464277112
HMD10,1768.5813430342096
QRC79,1953.0841737389842
BNH40,2816.383548431302
JXN83,3584.127140325328
GYZ10,-1076.8069879729333
TEP90,1112.5172424183902
JTL20,1046.5666211744292
QYX54,4084.6330117732637
OTB75,737.4961587079968
LNA17,997.56480049336
IOG99,794.2958479255294
IHO60,2312.139476042109
LCH20,755.844155165039
WGW41,3000.747329312332
BWJ76,2897.1138414419834
AHF89,-223.80207952444442
QGV13,3736.798043726663
MOL44,1627.0081903260927
GNP12,3881.6891154497166
GVZ23,1036.7039938706434
EVE11,2477.282296307864
IBY35,3499.457133499515
IUN21,2744.2298454620454
DVB70,2725.1185596180585
KRS13,4174.570900074828
YSQ17,4401.454996766572
LKL13,4044.2632961983095
KDE69,2397.4791400976796
VVO38,1285.2569323559383
VOE12,5124.8688617391435
PTX15,4535.33020856606
NXX10,1778.6866409897227
NKH42,1320.5202310741922
JRE61,766.375439566495
PJX11,2418.0266246965416
YMG27,845.6349164167218
ZLI11,4212.964470869638
APE89,1246.8113740018182
BUX15,3072.6351370882244
TGY15,2663.8427584948727
KFT87,1757.512534865266
TZT48,1626.1458971591287
NCG56,3255.8633514365833
OFA73,1875.5637135255301
KPX48,2443.1548209809216
KDE69,2449.7462536058456
AJM90,4351.722529120032
SHY10,3670.9895649169243
PPX12,1022.1324587958059
GQT13,646.7856746795767
DJF15,1804.9681561064758
FCY92,2537.9261246417295
RID69,2582.369947174899
HQW98,4543.169851827466
QAK10,2994.112978010589
GDV12,1181.986198284568
CPQ12,2243.4915505748413
JNE88,3615.667218063302
SAC31,4286.770994078945
IAN13,2940.414483040305
OAW37,4536.889196412349
BUQ68,2694.7672929472633
RDQ13,1218.394009884354
AFT64,3827.655812427476
NQE11,3545.491396828716
UML60,3388.4536527902787
WFU12,1107.328319805169
PZS93,1728.3129856278324
MSY10,3735.0317087662997
PYC12,1623.1461926410607
LZC90,2665.427997849077
EVI82,1147.0437405646658
JJQ10,2786.6557089952344
WOX94,1313.7234220480598
MLD88,2292.7174021323513
MJX11,830.8153598721715
EOK39,1490.3636550864617
PHH13,2047.7866348731209
JVY11,2288.947858109885
OGC10,922.693898011951
RZP72,2794.176611312568
CJQ14,1543.6227048310172
SZL68,2637.3016386092154
TZX36,730.3142638543154
ASG22,2517.134479201613
FUU40,1933.0665493321244
GNK67,5639.842735705079
PIV47,3785.450146033811
YDR46,4426.485315255855
HAY13,4230.189865625338
JFM47,3155.0356378891256
CYY10,2960.2647185477513
LVI11,2255.9624107924396
LHQ13,2409.719722351329
ADT76,3141.7284430370323
EHR84,1605.0026453533114
FOK66,4013.818067047912
SIY12,1774.65193929266
UCX61,555.923053227066
CHF67,1155.2149838856205
XRZ81,847.4193106504263
CNP10,4653.658895229839
LSZ55,1556.5938474067054
JTL20,-918.2011067386165
JDG81,653.007446062363
HBG12,1100.5466398939539
DOD12,-1180.511478516957
WXP11,1217.185592238382
GLS37,-1155.00868590427
GOU14,2524.774017269045
ZAC12,3078.2421427833287
CSM50,1590.203887362574
XVN59,754.5494375428698
LVI11,852.8349769137672
XPC22,1405.3507755022538
ZGW12,1462.8698105267827
LNA17,1077.587731908146
ZOJ13,3099.364073344693
PZT93,933.9364563613335
IAP71,3005.6720833967365
NZA81,698.3257507298924
RMY66,1581.5167834347349
KGF12,3205.306463851597
UQJ12,1560.0970471284268
JXG94,1682.4529367197383
RXG14,2090.4741393168083
GLJ63,1834.6889731777587
MJB10,2670.284401697357
PNK10,1847.5893415836954
TBT30,3395.001558527995
TVS63,2376.337907079109
NVY75,2219.3749720313044
GLS37,837.4205228972112
CQC14,2900.4968595109362
WLW19,-22.04174931610902
PYY23,3357.3273809118887
SLY12,2530.8697550406087
VKK10,2759.109925293507
TTJ13,1597.8380925912618
GSV13,1965.8029588659133
ZXN29,1891.8640801299857
RTV34,3889.38226435922
VFE97,2268.4622046019995
KXW10,3550.9931466617886
CKE54,1095.896715317045
HAY13,2812.245055064408
ZEE32,3878.5514976810696
NDL93,3834.298419357824
